business_id,stars,review_count,price_range,takeout,delivery,reservations,outdoor_seating,good_for_kids,postal_code,competition_density,business_age_days
0vi741BLMGl2QPeTXWeG2w,3.5,550,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,6851.0
Y16H2fSdBeriQgDD_A-aFw,3.5,6,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0,0.0
u9-j3bwMcaMq9CWwuucqsA,3.5,43,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0,5718.0
945COKKrD_bTDznBeHqksw,1.5,32,2.0,1.0,1.0,0.0,0.0,1.0,70126.0,35.0,3112.0
hNuRKVOgigDdcvwqH7v8Jw,1.5,9,1.0,0.0,1.0,0.0,0.0,1.0,70130.0,602.0,0.0
aIVk0IEUj7rPaAMeAmBSGg,3.5,381,2.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0,3447.0
rVRh3PnjYwSaVvGs0joh5w,3.0,87,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0,4604.0
6LEDNjDyBh_Vin_uZrPvoQ,3.5,10,1.0,1.0,0.0,0.0,0.0,1.0,70126.0,35.0,0.0
ezh8ZxOKYVK9PYPHZNtEkQ,4.0,11,3.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0,6316.0
NtglwXi9aLXenlprL49MjQ,1.5,44,1.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0,4315.0
gcboPfvHc2Kv8s_f5L0HIw,5.0,23,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,1831.0
JEzCDS9mTwTHUqdPiWScXw,4.5,64,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0,2448.0
vhw5DnAvZZHqDjrEHKoNbQ,4.0,55,2.0,1.0,1.0,1.0,1.0,0.0,70119.0,214.0,2138.0
3NNRlx0GS0mzrTYCx8m8FQ,4.0,162,2.0,0.0,0.0,1.0,1.0,0.0,70130.0,602.0,2560.0
FSvFk1lWR0YBYP_-L_iLTQ,3.5,255,1.0,1.0,0.0,0.0,1.0,0.0,70118.0,165.0,5909.0
tGVlA6AaNJWYSBZ1bQbi7Q,3.5,11,1.0,1.0,1.0,0.0,0.0,0.0,70124.0,69.0,4227.0
CQQHON44VFVqcCwsalwLQg,3.5,165,2.0,1.0,0.0,0.0,1.0,0.0,70119.0,214.0,5797.0
ecGqst5qksmuh9qImAzXKg,3.5,59,1.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0,3579.0
tJeIs6nUl2590FrgqntBBA,4.5,19,2.0,1.0,0.0,1.0,1.0,0.0,70116.0,227.0,2406.0
lmcrVOvJUydTmnZIAIZlAg,3.5,205,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,3588.0
FNsMxoaTa-HCbAxP0Baj9Q,4.0,58,2.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0,0.0
M176-LxXhDS2RZzYGzAa1g,4.5,11,2.0,0.0,0.0,0.0,1.0,0.0,70112.0,173.0,2916.0
3DKGhJXrqhVOQGFNiSp9Vg,4.0,219,1.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0,5865.0
uM1ahq0ZG5utDIV3JwjHyA,4.5,42,2.0,0.0,0.0,0.0,0.0,1.0,70122.0,49.0,2752.0
tUAG5hK3O3M52isPh98DMw,3.0,14,2.0,0.0,0.0,0.0,1.0,0.0,70115.0,267.0,6194.0
EExxDfN4Rp_n6dzK_XOoNw,3.5,20,1.0,1.0,1.0,0.0,0.0,1.0,70117.0,144.0,4464.0
AZJpX5slpbZUTU9INbwu0g,3.5,109,2.0,1.0,0.0,0.0,1.0,0.0,70125.0,57.0,1998.0
FNwvXKcoN_WZzOOKqrfFAQ,4.5,97,2.0,1.0,1.0,1.0,0.0,1.0,70114.0,40.0,3767.0
Tf_Oj8uWRvXmqkEmntzTdA,4.0,357,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0,3709.0
7jPySMocq3QkmTalOCJ5mg,4.0,89,2.0,1.0,0.0,0.0,0.0,1.0,70125.0,57.0,3295.0
V9VLhHdSFpFi4yXFqVcVEA,4.0,1926,3.0,1.0,1.0,1.0,1.0,0.0,70130.0,602.0,4744.0
eObo_Ox6xQkTAQadT6i_1w,3.0,8,1.0,1.0,1.0,0.0,1.0,1.0,70122.0,49.0,5622.0
hVS67L6bYtNZyuvqDX2O6w,4.0,53,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0,2716.0
FlyfDPS41F8R9f5KHA8g2Q,3.5,375,2.0,1.0,1.0,1.0,0.0,1.0,70115.0,267.0,5713.0
9zlspOuU7cXAVesgah7udA,3.5,68,2.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0,2957.0
FIUCEBg9hqVA-ZScn7N2IA,4.5,120,2.0,1.0,0.0,0.0,1.0,1.0,70114.0,40.0,2993.0
2EOinQpyU4ChpyJ4KusO2A,4.5,152,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0,4063.0
GSHT0JSXO7GIvZxZbxrIUw,2.0,6,2.0,0.0,0.0,0.0,0.0,0.0,70119.0,214.0,0.0
OmsjHUh-b1Y7yVtB_DNotg,4.0,7,2.0,0.0,0.0,1.0,1.0,0.0,70112.0,173.0,0.0
CN7jokrm2N1-xonoSaBhNw,3.5,11,2.0,1.0,1.0,0.0,0.0,0.0,70112.0,173.0,5566.0
XhGLpXHdnA481n0aHDdkpQ,4.0,145,2.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0,6222.0
L1rZAQjCJ8qNhpOsNqHGwA,3.5,20,2.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0,3958.0
boKv2_AvOSF2JRwrSoRI3g,3.5,113,2.0,1.0,0.0,0.0,1.0,1.0,70123.0,27.0,4119.0
M_kUmrxKKvyxSC2VxtnMZQ,2.5,13,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,3697.0
Hz0p2RasO5tjll-AdjpJqw,4.0,185,1.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,6570.0
13jzD3emK7N-CtmFW-VzGg,4.0,18,1.0,1.0,1.0,0.0,0.0,0.0,70113.0,58.0,3472.0
Cj8XGYTnuFQYpORBbOywUA,2.5,15,1.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0,5668.0
QwawOSEJKaFd5yCYtrN6DQ,4.0,66,2.0,0.0,0.0,0.0,0.0,1.0,70130.0,602.0,5727.0
z_37EXfWEVMV4telxsbGMw,4.0,140,1.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0,6914.0
OrpS_YNDY-pPevfnWXzV2Q,2.5,12,1.0,0.0,1.0,0.0,0.0,1.0,70122.0,49.0,0.0
DqxSNLrBGwu0WIglOAWZnA,5.0,17,2.0,1.0,1.0,0.0,1.0,0.0,70116.0,227.0,3330.0
pefdBgay60yn4Wtih7t9lA,4.5,101,1.0,1.0,0.0,0.0,0.0,0.0,70117.0,144.0,5424.0
kjz72NN70ReOr-SnakKh_Q,1.5,5,1.0,0.0,0.0,0.0,0.0,0.0,70126.0,35.0,0.0
Vbo4aI3FnETTFSHzV8qBUw,5.0,5,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0,0.0
2jX71Q0_nAD9X5An84fs_Q,4.5,43,2.0,0.0,0.0,0.0,1.0,0.0,70117.0,144.0,2541.0
f8iOoNBCwYoHJHvcokphOw,3.5,10,1.0,1.0,0.0,0.0,0.0,1.0,70121.0,17.0,4300.0
XwpjTjy_jwWGAlG_rt1Hrg,5.0,128,1.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,3190.0
5GctUoyvvfVS43ZMWtLKFA,4.5,28,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,2450.0
1JXJbmiVaLK2Wc2-reqQ5w,1.5,17,1.0,1.0,1.0,0.0,0.0,1.0,70131.0,17.0,4119.0
6xA3Zg26SbaftWvzf6Rn4Q,4.0,147,2.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0,3442.0
06NHXjVHiGKNpZ2XeajVkA,4.0,295,2.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0,5173.0
lQTYsqT-9r-8iw6w0Oa0uw,4.5,14,2.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0,3171.0
uDYln8JtfxBpj5Vg04BRKQ,3.0,30,2.0,0.0,0.0,0.0,0.0,1.0,70130.0,602.0,5747.0
JlHO0nd0yXCQbiIIvJm2jQ,3.5,151,2.0,1.0,0.0,0.0,1.0,0.0,70116.0,227.0,4937.0
uL4jKuA41fQ-AUFBUUcrww,4.5,70,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,2774.0
ar-SQg2423FSVxRcaxorVg,4.0,169,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0,5020.0
d9dVFz8aR3drOoR5VYU8NQ,5.0,5,1.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0,1874.0
8pzVSfj7R3yzOlTepfcIzA,4.0,97,1.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0,6527.0
pKvKZCB0fq4KgtK2Pc0yaQ,4.5,110,2.0,1.0,0.0,0.0,1.0,0.0,70116.0,227.0,1936.0
3TNpd3OD2a6DZcx9DI9Olw,4.0,34,2.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0,5859.0
EagkHaaC-kUozD3MPzbRIw,4.0,2406,2.0,0.0,1.0,0.0,0.0,1.0,70116.0,227.0,6025.0
E8_9MKASoMIDD6HWl8gZwg,4.0,10,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,0.0
KGfw-g_JtizLJb4YmRB2Ig,4.0,169,2.0,1.0,0.0,1.0,0.0,0.0,70117.0,144.0,4767.0
auZbZhgtKOppjDEikrIeNw,4.0,57,3.0,0.0,0.0,1.0,1.0,0.0,70130.0,602.0,7000.0
GIo6CTonm96GbnHqLsw04g,3.5,479,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0,7327.0
95d60_mjUg2kLy-bhDLC6w,4.0,144,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0,5680.0
hay0mXRcirAgdKWnBblidQ,4.0,6,2.0,0.0,0.0,0.0,0.0,0.0,70123.0,27.0,0.0
SoiO_O-zWB_tjInFX-Ohew,2.5,6,2.0,0.0,0.0,0.0,0.0,0.0,70118.0,165.0,0.0
RLlOK2fL6xU1sfIPiP2QBw,3.5,2473,2.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0,6863.0
YxZJXr_a-Oie6O-Lk9C6zA,3.5,359,2.0,1.0,1.0,0.0,0.0,1.0,70124.0,69.0,4403.0
G6BsgXWHqddv-bGKS1NcyA,4.0,57,1.0,1.0,1.0,0.0,0.0,1.0,70123.0,27.0,3176.0
snguCYg0ierKRuUTxCDH7w,4.5,432,2.0,0.0,0.0,0.0,1.0,0.0,70116.0,227.0,6322.0
yYr6etwcJPbJCXVc2FvOIg,3.5,31,3.0,1.0,0.0,1.0,0.0,0.0,70113.0,58.0,3932.0
82_lGisVlstS_ojKZw9qNw,5.0,132,2.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0,4168.0
Tpc-9OGNmHSGzxa5RT4IDA,3.5,15,2.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0,2549.0
#NAME?,4.0,423,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,0.0
zVUgD30JzlxUke3IHTlGTg,4.5,11,2.0,0.0,0.0,0.0,1.0,0.0,70119.0,214.0,0.0
4-by_flBJX3k2U0gVfcntQ,2.5,81,1.0,1.0,0.0,0.0,1.0,0.0,70118.0,165.0,6689.0
Ztbcpzx9sQdNQnKx8yghTA,4.5,62,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,2051.0
ChlcxTEoWBQJXJ2Xb2vm5g,4.0,2417,2.0,0.0,0.0,1.0,0.0,1.0,70130.0,602.0,7592.0
WRFhNoO4W3-KK9tDBv49wQ,4.5,38,2.0,1.0,1.0,0.0,1.0,1.0,70113.0,58.0,3026.0
gTC8IQ_i8zXytWSly3Ttvg,4.5,3837,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0,6156.0
CG1Bb2MTraJYTHCPFm72XA,4.5,800,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0,3829.0
cp2ZSHXibAxCHvJoPPyLag,4.0,65,1.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0,6320.0
T3hRVrL3Yyy27iOvvKW8Ig,4.5,12,2.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0,5051.0
ECOUuwE5H1HHE8xBfNAjFg,3.5,929,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0,6827.0
wXyHGKmlvQUBGexb2my0JQ,3.5,244,1.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0,5427.0
QsgDdC2znJ763rFHilncZQ,3.5,266,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,4101.0
956T4LrfnQCeiCtm9YXxTg,3.5,13,1.0,1.0,0.0,0.0,1.0,1.0,70112.0,173.0,0.0
eLjXnfYwkr8zz0VhwMhOGw,4.0,419,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0,4370.0
Yr2SUyNncEwy-LgE-eU7kQ,4.0,40,2.0,1.0,1.0,0.0,0.0,1.0,70122.0,49.0,4599.0
cIBr1KeRLTpgvTpF8z2nFQ,3.5,226,1.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,6420.0
on7gQn2iqESQPezuFGyQvQ,4.5,18,1.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0,0.0
6C0IhZMfk7mhpjTBcdsX1g,4.0,61,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0,5947.0
GIXRcLiCLGLP2fdCtz9zcA,3.0,29,1.0,1.0,1.0,0.0,0.0,1.0,70121.0,17.0,4874.0
kqh6VqnflT0PD78A9VAEgA,2.5,6,1.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0,0.0
a0EbgidUvF5DdlOumRh9_g,1.5,30,1.0,1.0,1.0,0.0,0.0,1.0,70115.0,267.0,5357.0
854d-ziK_hQFmbNdvF3ZsA,4.5,166,1.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0,3368.0
SeLObMnlgTwz8PoT_gSZ0Q,4.5,54,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0,2522.0
iN5-tzr6DV5q865R6NteXw,3.5,286,2.0,1.0,0.0,1.0,1.0,0.0,70115.0,267.0,5616.0
c-Drp2IuAXSqjvyzvOPBzQ,3.5,114,2.0,0.0,0.0,1.0,1.0,1.0,70119.0,214.0,2762.0
Ye5nmTmZ7cL7BQshqZeIWQ,4.0,276,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0,5210.0
nDAPnat5OFsNYAqFUCtVxg,4.0,6,1.0,0.0,0.0,0.0,0.0,0.0,70117.0,144.0,0.0
DsQw8P9fU8rfaKj2OFHZEw,3.5,34,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0,4955.0
SA10MB4CEw0YikMuhOxyYw,4.0,557,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,6119.0
DoINRSXLGdZLYEKxs0gOPA,2.5,7,1.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,3824.0
qs9HgJkLAqd2B5QvjJEx2A,3.5,8,1.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0,0.0
bofSsh8KDjsMaXFhTJ2SkQ,3.5,6,1.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,0.0
s_uuOfUsRMr8jxr1ofsE-Q,3.5,50,1.0,1.0,1.0,1.0,0.0,1.0,70119.0,214.0,4300.0
LckFAbXUoRLQDE0EoDfmiQ,1.5,5,1.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,0.0
RatJCtQ8j4cG80vAPr9UAw,2.5,5,1.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0,0.0
yID8zq7b4YRcWn5Vcc-MuA,4.0,60,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,3136.0
T7ihbv_VIy2aa4UwEr7orw,3.5,14,1.0,1.0,1.0,0.0,0.0,1.0,70127.0,29.0,0.0
zurZgdE3W9jJnU6VAgTdSg,4.5,53,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,4605.0
i5oTNLL81YW4Y9-xdGb4xw,4.0,116,2.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0,2377.0
PiWXuHFgv7YcxSMJ2pTGAQ,4.5,7,3.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0,2523.0
lUiBqk_EDh5ZkaWPsv-3iw,4.0,29,1.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0,5005.0
Bj7DL3SwmYHZYqPduAsa2w,3.5,1451,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,6860.0
MmkXMri0Bd0VRsNSEiOJ8Q,2.5,8,2.0,0.0,0.0,0.0,1.0,0.0,70115.0,267.0,6755.0
OSi2ColCxhS9oCoAUNbPig,4.0,669,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0,6593.0
GwfFkFb7RDbq4qHD_CUuIA,4.0,10,1.0,0.0,0.0,0.0,0.0,0.0,70115.0,267.0,7065.0
BRJwJjDrnO4OA4MTCK3mcg,3.0,228,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,6916.0
F7J-Kc3fR0vdjcpN9TYLJw,4.0,56,2.0,1.0,0.0,1.0,1.0,1.0,70117.0,144.0,3483.0
XFY-rv032rtKYNYVRWqQaA,3.5,81,2.0,1.0,0.0,0.0,0.0,0.0,70118.0,165.0,6069.0
9XjXIqQFQ2SfeHTwPRngIA,4.5,160,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0,3896.0
aYrsT_ReL6vlQIP2GrvLWQ,4.0,103,2.0,1.0,0.0,1.0,0.0,1.0,70116.0,227.0,3724.0
fy-vfMF2fQywsIyA3yJQoQ,4.5,104,2.0,1.0,0.0,1.0,1.0,0.0,70115.0,267.0,3379.0
4LrEs997FOYEGmmBUUeqRA,3.5,90,2.0,1.0,0.0,1.0,0.0,0.0,70113.0,58.0,2561.0
0yRYIODkl8da3ZDdOmMAZA,4.5,148,3.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0,3035.0
z8_BLUNQdQjDTIRqjbJGeA,4.5,8,2.0,0.0,0.0,1.0,1.0,0.0,70116.0,227.0,1629.0
3rRESenaBw-AyT0Jt7eJNg,4.0,94,2.0,1.0,1.0,1.0,1.0,0.0,70124.0,69.0,2012.0
6Ty-KKWq6hLZYW8DWEHYvg,4.0,2367,2.0,0.0,0.0,0.0,1.0,1.0,70116.0,227.0,7340.0
Z4qfMpj8jymG3_XjTBKN0A,4.0,341,1.0,1.0,1.0,0.0,1.0,1.0,70125.0,57.0,6554.0
W8F3mtK3i_51YnwyCqVYig,4.0,22,3.0,0.0,0.0,1.0,0.0,0.0,70115.0,267.0,4497.0
P4E0Lv494T0OvvupBjvUIQ,4.0,86,2.0,1.0,0.0,1.0,1.0,1.0,70119.0,214.0,2994.0
_YfdFmhYhaelhlQXoGCktA,4.0,150,2.0,1.0,1.0,0.0,0.0,1.0,70116.0,227.0,4547.0
Z4PF4EtM12L7nwOHZHFJNA,4.0,967,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0,4404.0
QW3Y7RWlDLqbmodWrd2rfA,2.5,76,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,6681.0
Aiw98bl_AW38ROeChXuwxQ,2.5,16,1.0,1.0,1.0,1.0,0.0,1.0,70114.0,40.0,0.0
4iKNV1ijEygUYWvx85w-jw,4.5,92,2.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0,3204.0
BK3KoKtev1h8e_GfmcD-iw,4.0,237,3.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0,5035.0
PVieWiYn8GK9GSLnNFmOyA,3.5,737,1.0,1.0,0.0,0.0,1.0,1.0,70124.0,69.0,4898.0
n07XNC-z_uWZWG8xJZ8YfA,5.0,11,1.0,1.0,0.0,0.0,1.0,0.0,70118.0,165.0,2856.0
EiyCdQjYboFVuHsVOoq4Fw,4.5,21,4.0,0.0,0.0,1.0,0.0,1.0,70130.0,602.0,4591.0
_ljP8KWwMTSMOv_zGW6nBA,1.5,13,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,0.0
mfPb0TXKnhfjjvhbHBB-zw,3.5,8,3.0,0.0,0.0,1.0,0.0,1.0,70115.0,267.0,6127.0
kXbzA3rrsW32N78rrLovgA,4.0,65,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0,4057.0
lcTR-NewLIrTTYwyAJJzUg,3.0,5,1.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0,0.0
Jd9sra_Gj_8tgL3NK_6Djw,2.0,51,1.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0,3344.0
HJxqXDJFJsm3YVDYms0VCQ,3.5,388,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,6663.0
9_DJMSzn5PtMit78KFrwaw,2.5,18,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0,3967.0
XYzK1pS5ZOVKQP8Yl0UUHQ,4.5,23,2.0,1.0,1.0,1.0,0.0,0.0,70117.0,144.0,5250.0
FEFi0AmjHzgSceeLYW3Glw,1.5,21,1.0,1.0,1.0,0.0,0.0,1.0,70128.0,24.0,4441.0
VilDB2AuwZ5vudf99mH37A,4.0,34,2.0,1.0,1.0,1.0,1.0,0.0,70119.0,214.0,2198.0
p8V4zEEYZvZnZh9f8k5KZA,3.5,52,1.0,1.0,0.0,0.0,0.0,0.0,70118.0,165.0,5249.0
me3mlZsR26fV89fMw2uR6Q,3.5,221,3.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0,6011.0
dul6XjaCh1GgA-YHpuChUg,4.5,296,2.0,1.0,0.0,1.0,1.0,1.0,70119.0,214.0,4936.0
nd8TE5AUsMhebDRvhijZmA,5.0,24,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0,2292.0
EkKjWUP2o_5M8u6Hi10VJg,4.5,10,1.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0,4250.0
i6YvzoCYT6vCxBxqD7nR-g,4.0,493,3.0,0.0,0.0,1.0,0.0,0.0,70112.0,173.0,6030.0
yWrk4Ayxxuq95120ygE4ow,4.0,9,1.0,1.0,1.0,0.0,0.0,1.0,70122.0,49.0,6308.0
7uFQqkUJUNu8XBo1nh8DTw,5.0,20,2.0,1.0,1.0,0.0,0.0,0.0,70115.0,267.0,1592.0
8ASzjS3ITg5bQSyObsCx5w,4.0,309,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0,5338.0
umq4JEgX4U6TIdMv-odD0Q,3.5,115,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0,3777.0
27x17_lW-rawrzv367mpNA,2.5,5,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,0.0
Rve7ITGDzt5Di-1j-fDE5Q,3.0,24,1.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0,5846.0
Y1FU2s1OytJGdXksraIGFw,4.0,318,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0,4757.0
H9thplTC_FE3Ph_8pci8mg,4.5,14,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0,2883.0
W60RsIaGaex7M1As1T7cxQ,1.5,19,1.0,0.0,1.0,0.0,0.0,1.0,70128.0,24.0,1749.0
Sz1dRPQ_MrZx8dDIvnimzg,4.5,26,2.0,1.0,0.0,1.0,1.0,1.0,70116.0,227.0,3169.0
KXY-Ff8ji6FmVMEDw5Xc7Q,3.5,9,2.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0,0.0
XxLUOR6RZaUL18TNF3WKZg,3.5,32,2.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0,2281.0
Q1hBOIqr_p6MRnMLawz6cA,4.5,172,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0,2404.0
pllvqx8yMnLnQVFjj3oYGg,4.0,268,2.0,1.0,1.0,1.0,0.0,1.0,70119.0,214.0,6181.0
11oJkLpheKBkgTfmE1mEDA,3.5,13,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0,5858.0
WT8Xrlie27iXnZAzsrf5ig,3.5,169,2.0,1.0,1.0,1.0,1.0,1.0,70118.0,165.0,5743.0
lYUkQg8eAQi_tSGs3tzRVg,4.5,66,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0,2823.0
3q9-zixznvM6aj8XKYd6lg,3.0,51,2.0,1.0,1.0,0.0,0.0,0.0,70126.0,35.0,3571.0
EONd-1BeBm04FBLvWe6KMQ,4.5,45,2.0,0.0,0.0,0.0,1.0,0.0,70119.0,214.0,1745.0
I6h5LoGq2vSC1M-WGWF0Kw,4.0,37,2.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0,5080.0
a_S1eIAtdKLIvFEGA8nY8Q,3.5,19,2.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0,3145.0
Y9jFywyIGLZAXoX_0XB4ww,3.0,11,2.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0,0.0
xbtjVXai4d-kg0GFW6fvRA,2.5,9,1.0,1.0,1.0,1.0,0.0,1.0,70130.0,602.0,3041.0
ZW5RwyoMuAjXsAsrHxMv3w,4.0,51,2.0,1.0,1.0,0.0,1.0,0.0,70125.0,57.0,4395.0
lSwPJt2ZPX03tEpfXE1BFw,4.5,696,2.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0,6315.0
M1BDVcmq7s8pox_YRdPxqw,4.0,19,2.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0,0.0
NOKp3L3smiKdFNFUswvIUg,4.0,72,3.0,0.0,0.0,1.0,1.0,0.0,70115.0,267.0,6596.0
rvF-BwyaCHeb30u3Xf7FbQ,4.5,140,2.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0,2646.0
GBRQ70B7TOhs8M40w6WGbw,4.5,70,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0,4585.0
eeLhu7RsFuXhzlLx1pWSDw,4.5,8,2.0,1.0,1.0,0.0,0.0,0.0,70113.0,58.0,3634.0
5KzQpZJOtT81nvDT9s1UbQ,2.5,14,2.0,1.0,1.0,0.0,0.0,1.0,70114.0,40.0,0.0
TMBbCDQG6bENJoQSST0XiA,4.5,335,3.0,1.0,0.0,1.0,0.0,0.0,70118.0,165.0,7228.0
OUTwI15MSuK-MoB_QErmog,3.5,9,2.0,1.0,1.0,0.0,1.0,0.0,70128.0,24.0,0.0
iZ7-gwaBWYHiWhez4514jA,4.5,186,2.0,1.0,0.0,0.0,1.0,1.0,70112.0,173.0,2882.0
SsiPsj8NyiCBg84uU6y4Eg,3.0,66,2.0,1.0,0.0,0.0,1.0,1.0,70124.0,69.0,5270.0
KFXnlnzeeQiIx9krxuupMg,4.0,72,2.0,1.0,1.0,1.0,1.0,0.0,70117.0,144.0,2648.0
lERF8vpTeN71A-vE9DhIaQ,3.0,46,2.0,1.0,0.0,1.0,0.0,1.0,70130.0,602.0,5793.0
5rScKeYVjFk8VahsvJv9QA,4.0,394,2.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0,6915.0
MIKYzWkBnbo3YUhqZUWlEw,4.5,439,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0,3540.0
D9Zd-GmwJN5-u9Kfv2UXoQ,4.0,7,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0,4688.0
