business_id,stars,review_count,price_range,takeout,delivery,reservations,outdoor_seating,good_for_kids,postal_code,competition_density
DqxSNLrBGwu0WIglOAWZnA,5.0,17,2.0,1.0,1.0,0.0,1.0,0.0,70116.0,227.0
pefdBgay60yn4Wtih7t9lA,4.5,101,1.0,1.0,0.0,0.0,0.0,0.0,70117.0,144.0
kjz72NN70ReOr-SnakKh_Q,1.5,5,1.0,0.0,0.0,0.0,0.0,0.0,70126.0,35.0
Vbo4aI3FnETTFSHzV8qBUw,5.0,5,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0
2jX71Q0_nAD9X5An84fs_Q,4.5,43,2.0,0.0,0.0,0.0,1.0,0.0,70117.0,144.0
f8iOoNBCwYoHJHvcokphOw,3.5,10,1.0,1.0,0.0,0.0,0.0,1.0,70121.0,17.0
XwpjTjy_jwWGAlG_rt1Hrg,5.0,128,1.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0
5GctUoyvvfVS43ZMWtLKFA,4.5,28,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0
1JXJbmiVaLK2Wc2-reqQ5w,1.5,17,1.0,1.0,1.0,0.0,0.0,1.0,70131.0,17.0
6xA3Zg26SbaftWvzf6Rn4Q,4.0,147,2.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0
06NHXjVHiGKNpZ2XeajVkA,4.0,295,2.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
lQTYsqT-9r-8iw6w0Oa0uw,4.5,14,2.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0
uDYln8JtfxBpj5Vg04BRKQ,3.0,30,2.0,0.0,0.0,0.0,0.0,1.0,70130.0,602.0
JlHO0nd0yXCQbiIIvJm2jQ,3.5,151,2.0,1.0,0.0,0.0,1.0,0.0,70116.0,227.0
uL4jKuA41fQ-AUFBUUcrww,4.5,70,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0
ar-SQg2423FSVxRcaxorVg,4.0,169,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
d9dVFz8aR3drOoR5VYU8NQ,5.0,5,1.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0
8pzVSfj7R3yzOlTepfcIzA,4.0,97,1.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
pKvKZCB0fq4KgtK2Pc0yaQ,4.5,110,2.0,1.0,0.0,0.0,1.0,0.0,70116.0,227.0
3TNpd3OD2a6DZcx9DI9Olw,4.0,34,2.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0
EagkHaaC-kUozD3MPzbRIw,4.0,2406,2.0,0.0,1.0,0.0,0.0,1.0,70116.0,227.0
E8_9MKASoMIDD6HWl8gZwg,4.0,10,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
KGfw-g_JtizLJb4YmRB2Ig,4.0,169,2.0,1.0,0.0,1.0,0.0,0.0,70117.0,144.0
auZbZhgtKOppjDEikrIeNw,4.0,57,3.0,0.0,0.0,1.0,1.0,0.0,70130.0,602.0
GIo6CTonm96GbnHqLsw04g,3.5,479,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0
95d60_mjUg2kLy-bhDLC6w,4.0,144,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
hay0mXRcirAgdKWnBblidQ,4.0,6,2.0,0.0,0.0,0.0,0.0,0.0,70123.0,27.0
SoiO_O-zWB_tjInFX-Ohew,2.5,6,2.0,0.0,0.0,0.0,0.0,0.0,70118.0,165.0
RLlOK2fL6xU1sfIPiP2QBw,3.5,2473,2.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
YxZJXr_a-Oie6O-Lk9C6zA,3.5,359,2.0,1.0,1.0,0.0,0.0,1.0,70124.0,69.0
G6BsgXWHqddv-bGKS1NcyA,4.0,57,1.0,1.0,1.0,0.0,0.0,1.0,70123.0,27.0
snguCYg0ierKRuUTxCDH7w,4.5,432,2.0,0.0,0.0,0.0,1.0,0.0,70116.0,227.0
yYr6etwcJPbJCXVc2FvOIg,3.5,31,3.0,1.0,0.0,1.0,0.0,0.0,70113.0,58.0
82_lGisVlstS_ojKZw9qNw,5.0,132,2.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0
Tpc-9OGNmHSGzxa5RT4IDA,3.5,15,2.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0
#NAME?,4.0,423,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0
zVUgD30JzlxUke3IHTlGTg,4.5,11,2.0,0.0,0.0,0.0,1.0,0.0,70119.0,214.0
4-by_flBJX3k2U0gVfcntQ,2.5,81,1.0,1.0,0.0,0.0,1.0,0.0,70118.0,165.0
Ztbcpzx9sQdNQnKx8yghTA,4.5,62,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
ChlcxTEoWBQJXJ2Xb2vm5g,4.0,2417,2.0,0.0,0.0,1.0,0.0,1.0,70130.0,602.0
WRFhNoO4W3-KK9tDBv49wQ,4.5,38,2.0,1.0,1.0,0.0,1.0,1.0,70113.0,58.0
gTC8IQ_i8zXytWSly3Ttvg,4.5,3837,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
CG1Bb2MTraJYTHCPFm72XA,4.5,800,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0
cp2ZSHXibAxCHvJoPPyLag,4.0,65,1.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0
T3hRVrL3Yyy27iOvvKW8Ig,4.5,12,2.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0
ECOUuwE5H1HHE8xBfNAjFg,3.5,929,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0
wXyHGKmlvQUBGexb2my0JQ,3.5,244,1.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0
QsgDdC2znJ763rFHilncZQ,3.5,266,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
956T4LrfnQCeiCtm9YXxTg,3.5,13,1.0,1.0,0.0,0.0,1.0,1.0,70112.0,173.0
eLjXnfYwkr8zz0VhwMhOGw,4.0,419,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0
Yr2SUyNncEwy-LgE-eU7kQ,4.0,40,2.0,1.0,1.0,0.0,0.0,1.0,70122.0,49.0
cIBr1KeRLTpgvTpF8z2nFQ,3.5,226,1.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
on7gQn2iqESQPezuFGyQvQ,4.5,18,1.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0
6C0IhZMfk7mhpjTBcdsX1g,4.0,61,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0
GIXRcLiCLGLP2fdCtz9zcA,3.0,29,1.0,1.0,1.0,0.0,0.0,1.0,70121.0,17.0
kqh6VqnflT0PD78A9VAEgA,2.5,6,1.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0
a0EbgidUvF5DdlOumRh9_g,1.5,30,1.0,1.0,1.0,0.0,0.0,1.0,70115.0,267.0
854d-ziK_hQFmbNdvF3ZsA,4.5,166,1.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0
SeLObMnlgTwz8PoT_gSZ0Q,4.5,54,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
iN5-tzr6DV5q865R6NteXw,3.5,286,2.0,1.0,0.0,1.0,1.0,0.0,70115.0,267.0
c-Drp2IuAXSqjvyzvOPBzQ,3.5,114,2.0,0.0,0.0,1.0,1.0,1.0,70119.0,214.0
Ye5nmTmZ7cL7BQshqZeIWQ,4.0,276,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
nDAPnat5OFsNYAqFUCtVxg,4.0,6,1.0,0.0,0.0,0.0,0.0,0.0,70117.0,144.0
DsQw8P9fU8rfaKj2OFHZEw,3.5,34,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0
SA10MB4CEw0YikMuhOxyYw,4.0,557,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0
DoINRSXLGdZLYEKxs0gOPA,2.5,7,1.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0
qs9HgJkLAqd2B5QvjJEx2A,3.5,8,1.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
bofSsh8KDjsMaXFhTJ2SkQ,3.5,6,1.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0
s_uuOfUsRMr8jxr1ofsE-Q,3.5,50,1.0,1.0,1.0,1.0,0.0,1.0,70119.0,214.0
LckFAbXUoRLQDE0EoDfmiQ,1.5,5,1.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0
RatJCtQ8j4cG80vAPr9UAw,2.5,5,1.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0
yID8zq7b4YRcWn5Vcc-MuA,4.0,60,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
T7ihbv_VIy2aa4UwEr7orw,3.5,14,1.0,1.0,1.0,0.0,0.0,1.0,70127.0,29.0
zurZgdE3W9jJnU6VAgTdSg,4.5,53,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
i5oTNLL81YW4Y9-xdGb4xw,4.0,116,2.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0
PiWXuHFgv7YcxSMJ2pTGAQ,4.5,7,3.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0
lUiBqk_EDh5ZkaWPsv-3iw,4.0,29,1.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0
Bj7DL3SwmYHZYqPduAsa2w,3.5,1451,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
MmkXMri0Bd0VRsNSEiOJ8Q,2.5,8,2.0,0.0,0.0,0.0,1.0,0.0,70115.0,267.0
OSi2ColCxhS9oCoAUNbPig,4.0,669,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0
GwfFkFb7RDbq4qHD_CUuIA,4.0,10,1.0,0.0,0.0,0.0,0.0,0.0,70115.0,267.0
BRJwJjDrnO4OA4MTCK3mcg,3.0,228,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
F7J-Kc3fR0vdjcpN9TYLJw,4.0,56,2.0,1.0,0.0,1.0,1.0,1.0,70117.0,144.0
XFY-rv032rtKYNYVRWqQaA,3.5,81,2.0,1.0,0.0,0.0,0.0,0.0,70118.0,165.0
9XjXIqQFQ2SfeHTwPRngIA,4.5,160,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
aYrsT_ReL6vlQIP2GrvLWQ,4.0,103,2.0,1.0,0.0,1.0,0.0,1.0,70116.0,227.0
fy-vfMF2fQywsIyA3yJQoQ,4.5,104,2.0,1.0,0.0,1.0,1.0,0.0,70115.0,267.0
4LrEs997FOYEGmmBUUeqRA,3.5,90,2.0,1.0,0.0,1.0,0.0,0.0,70113.0,58.0
0yRYIODkl8da3ZDdOmMAZA,4.5,148,3.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0
z8_BLUNQdQjDTIRqjbJGeA,4.5,8,2.0,0.0,0.0,1.0,1.0,0.0,70116.0,227.0
3rRESenaBw-AyT0Jt7eJNg,4.0,94,2.0,1.0,1.0,1.0,1.0,0.0,70124.0,69.0
6Ty-KKWq6hLZYW8DWEHYvg,4.0,2367,2.0,0.0,0.0,0.0,1.0,1.0,70116.0,227.0
Z4qfMpj8jymG3_XjTBKN0A,4.0,341,1.0,1.0,1.0,0.0,1.0,1.0,70125.0,57.0
W8F3mtK3i_51YnwyCqVYig,4.0,22,3.0,0.0,0.0,1.0,0.0,0.0,70115.0,267.0
P4E0Lv494T0OvvupBjvUIQ,4.0,86,2.0,1.0,0.0,1.0,1.0,1.0,70119.0,214.0
_YfdFmhYhaelhlQXoGCktA,4.0,150,2.0,1.0,1.0,0.0,0.0,1.0,70116.0,227.0
Z4PF4EtM12L7nwOHZHFJNA,4.0,967,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0
QW3Y7RWlDLqbmodWrd2rfA,2.5,76,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
Aiw98bl_AW38ROeChXuwxQ,2.5,16,1.0,1.0,1.0,1.0,0.0,1.0,70114.0,40.0
4iKNV1ijEygUYWvx85w-jw,4.5,92,2.0,1.0,1.0,0.0,1.0,1.0,70118.0,165.0
BK3KoKtev1h8e_GfmcD-iw,4.0,237,3.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0
PVieWiYn8GK9GSLnNFmOyA,3.5,737,1.0,1.0,0.0,0.0,1.0,1.0,70124.0,69.0
n07XNC-z_uWZWG8xJZ8YfA,5.0,11,1.0,1.0,0.0,0.0,1.0,0.0,70118.0,165.0
EiyCdQjYboFVuHsVOoq4Fw,4.5,21,4.0,0.0,0.0,1.0,0.0,1.0,70130.0,602.0
_ljP8KWwMTSMOv_zGW6nBA,1.5,13,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
mfPb0TXKnhfjjvhbHBB-zw,3.5,8,3.0,0.0,0.0,1.0,0.0,1.0,70115.0,267.0
kXbzA3rrsW32N78rrLovgA,4.0,65,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
lcTR-NewLIrTTYwyAJJzUg,3.0,5,1.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0
Jd9sra_Gj_8tgL3NK_6Djw,2.0,51,1.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0
HJxqXDJFJsm3YVDYms0VCQ,3.5,388,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
9_DJMSzn5PtMit78KFrwaw,2.5,18,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
XYzK1pS5ZOVKQP8Yl0UUHQ,4.5,23,2.0,1.0,1.0,1.0,0.0,0.0,70117.0,144.0
FEFi0AmjHzgSceeLYW3Glw,1.5,21,1.0,1.0,1.0,0.0,0.0,1.0,70128.0,24.0
VilDB2AuwZ5vudf99mH37A,4.0,34,2.0,1.0,1.0,1.0,1.0,0.0,70119.0,214.0
p8V4zEEYZvZnZh9f8k5KZA,3.5,52,1.0,1.0,0.0,0.0,0.0,0.0,70118.0,165.0
me3mlZsR26fV89fMw2uR6Q,3.5,221,3.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0
dul6XjaCh1GgA-YHpuChUg,4.5,296,2.0,1.0,0.0,1.0,1.0,1.0,70119.0,214.0
nd8TE5AUsMhebDRvhijZmA,5.0,24,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
EkKjWUP2o_5M8u6Hi10VJg,4.5,10,1.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0
i6YvzoCYT6vCxBxqD7nR-g,4.0,493,3.0,0.0,0.0,1.0,0.0,0.0,70112.0,173.0
yWrk4Ayxxuq95120ygE4ow,4.0,9,1.0,1.0,1.0,0.0,0.0,1.0,70122.0,49.0
7uFQqkUJUNu8XBo1nh8DTw,5.0,20,2.0,1.0,1.0,0.0,0.0,0.0,70115.0,267.0
8ASzjS3ITg5bQSyObsCx5w,4.0,309,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0
umq4JEgX4U6TIdMv-odD0Q,3.5,115,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0
27x17_lW-rawrzv367mpNA,2.5,5,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
Rve7ITGDzt5Di-1j-fDE5Q,3.0,24,1.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
Y1FU2s1OytJGdXksraIGFw,4.0,318,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0
H9thplTC_FE3Ph_8pci8mg,4.5,14,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
W60RsIaGaex7M1As1T7cxQ,1.5,19,1.0,0.0,1.0,0.0,0.0,1.0,70128.0,24.0
Sz1dRPQ_MrZx8dDIvnimzg,4.5,26,2.0,1.0,0.0,1.0,1.0,1.0,70116.0,227.0
KXY-Ff8ji6FmVMEDw5Xc7Q,3.5,9,2.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0
XxLUOR6RZaUL18TNF3WKZg,3.5,32,2.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0
Q1hBOIqr_p6MRnMLawz6cA,4.5,172,2.0,1.0,1.0,1.0,1.0,1.0,70130.0,602.0
pllvqx8yMnLnQVFjj3oYGg,4.0,268,2.0,1.0,1.0,1.0,0.0,1.0,70119.0,214.0
11oJkLpheKBkgTfmE1mEDA,3.5,13,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0
WT8Xrlie27iXnZAzsrf5ig,3.5,169,2.0,1.0,1.0,1.0,1.0,1.0,70118.0,165.0
lYUkQg8eAQi_tSGs3tzRVg,4.5,66,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
3q9-zixznvM6aj8XKYd6lg,3.0,51,2.0,1.0,1.0,0.0,0.0,0.0,70126.0,35.0
EONd-1BeBm04FBLvWe6KMQ,4.5,45,2.0,0.0,0.0,0.0,1.0,0.0,70119.0,214.0
I6h5LoGq2vSC1M-WGWF0Kw,4.0,37,2.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0
a_S1eIAtdKLIvFEGA8nY8Q,3.5,19,2.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0
Y9jFywyIGLZAXoX_0XB4ww,3.0,11,2.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0
xbtjVXai4d-kg0GFW6fvRA,2.5,9,1.0,1.0,1.0,1.0,0.0,1.0,70130.0,602.0
ZW5RwyoMuAjXsAsrHxMv3w,4.0,51,2.0,1.0,1.0,0.0,1.0,0.0,70125.0,57.0
lSwPJt2ZPX03tEpfXE1BFw,4.5,696,2.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0
M1BDVcmq7s8pox_YRdPxqw,4.0,19,2.0,1.0,1.0,0.0,1.0,0.0,70115.0,267.0
NOKp3L3smiKdFNFUswvIUg,4.0,72,3.0,0.0,0.0,1.0,1.0,0.0,70115.0,267.0
rvF-BwyaCHeb30u3Xf7FbQ,4.5,140,2.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0
GBRQ70B7TOhs8M40w6WGbw,4.5,70,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0
eeLhu7RsFuXhzlLx1pWSDw,4.5,8,2.0,1.0,1.0,0.0,0.0,0.0,70113.0,58.0
5KzQpZJOtT81nvDT9s1UbQ,2.5,14,2.0,1.0,1.0,0.0,0.0,1.0,70114.0,40.0
TMBbCDQG6bENJoQSST0XiA,4.5,335,3.0,1.0,0.0,1.0,0.0,0.0,70118.0,165.0
OUTwI15MSuK-MoB_QErmog,3.5,9,2.0,1.0,1.0,0.0,1.0,0.0,70128.0,24.0
iZ7-gwaBWYHiWhez4514jA,4.5,186,2.0,1.0,0.0,0.0,1.0,1.0,70112.0,173.0
SsiPsj8NyiCBg84uU6y4Eg,3.0,66,2.0,1.0,0.0,0.0,1.0,1.0,70124.0,69.0
KFXnlnzeeQiIx9krxuupMg,4.0,72,2.0,1.0,1.0,1.0,1.0,0.0,70117.0,144.0
lERF8vpTeN71A-vE9DhIaQ,3.0,46,2.0,1.0,0.0,1.0,0.0,1.0,70130.0,602.0
5rScKeYVjFk8VahsvJv9QA,4.0,394,2.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0
MIKYzWkBnbo3YUhqZUWlEw,4.5,439,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
D9Zd-GmwJN5-u9Kfv2UXoQ,4.0,7,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0
Mcj6MC23gIny1n0GGeGDQQ,3.0,116,2.0,1.0,1.0,1.0,1.0,0.0,70118.0,165.0
NHlvOSS83Dp2ys_xCX7YQw,4.5,52,2.0,1.0,1.0,0.0,0.0,1.0,70131.0,17.0
VlqngN60qoCeOlUvWXD4qg,4.5,100,2.0,0.0,0.0,1.0,1.0,0.0,70112.0,173.0
tkFVHNahcoerkZYZsdwmBQ,3.5,86,2.0,1.0,1.0,0.0,0.0,1.0,70113.0,58.0
fyVp9XdUrcMxBUn4h1ZmmQ,4.0,32,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0
kh5gB31SUBeV_rxoOF-2jg,5.0,9,2.0,0.0,0.0,0.0,0.0,0.0,70125.0,57.0
YrCOY3MmbmLKRJLblmSEgw,4.0,485,2.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
eHryzSI0_fyLd5b8hQbl4w,3.0,6,2.0,1.0,1.0,0.0,1.0,0.0,70113.0,58.0
cnqe2tBx9a-22lFeCEFSug,1.5,54,1.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0
LXPOh6K2N4b1zA8wgahlKg,2.0,53,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
IGna30iAQJa6RMbsv-9tWg,4.5,402,1.0,1.0,1.0,0.0,0.0,1.0,70129.0,6.0
N6Wo9LW3MDLzj7BxDdzESw,4.0,35,1.0,1.0,0.0,0.0,0.0,1.0,70125.0,57.0
NuI532ndKlcbevcw68YCRA,2.0,191,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0
2wyats5xMAB-f5bp1pQ8dQ,4.0,36,1.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0
otlORLZ8uZM3_orBFl2z7w,4.5,151,1.0,1.0,1.0,0.0,0.0,1.0,70116.0,227.0
t9LiapsQABwMQeiF1Czl6w,4.0,1703,2.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0
nk57ztPzISaH4JypK87DDQ,2.5,12,1.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0
eT1nr9nFklcUg8hefYcQJA,4.0,142,2.0,1.0,1.0,0.0,0.0,1.0,70125.0,57.0
xU4K9Omt5ydLIaUPFQbJqw,4.0,41,1.0,1.0,0.0,0.0,0.0,1.0,70123.0,27.0
pi8YVtnvrEtFUejxCZ1j0w,3.5,6,2.0,0.0,0.0,0.0,0.0,0.0,70115.0,267.0
JfbMRq4Wa_XMK9RBQ3lHPA,5.0,18,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0
L5GAWGH1w3HN45MMnaTBjw,3.5,23,3.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0
LqzlL37ZOGVS8oSgKP3GGQ,3.0,8,1.0,1.0,0.0,0.0,0.0,0.0,70121.0,17.0
Qo14LZITJ4fIhSdqOVsm6w,4.0,480,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
Trbe4JX-oLHrrVVPcv0wog,4.0,653,3.0,0.0,0.0,1.0,1.0,0.0,70112.0,173.0
25hhqe_CFWcyFOVQeW7Kfw,3.0,48,2.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
xJ2Gp-Hb102Mltc9xztkGA,3.5,7,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
ilcOxpAwfla_DjPd5ikdCQ,4.0,7,1.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0
HCAEt5uZvcE3gU46bViwvA,4.0,41,2.0,0.0,0.0,1.0,0.0,1.0,70119.0,214.0
3ArvoGCDuPYIj-RIInT8Dw,2.5,7,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
iFgoIM21C_P68N8Dk-HHEA,4.0,212,4.0,0.0,0.0,1.0,0.0,0.0,70116.0,227.0
JIxyIXx5GmB2kSnBaRVPOg,3.0,153,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
_393npnr0Dw1aGKy83x_0A,4.5,507,2.0,1.0,0.0,1.0,1.0,0.0,70117.0,144.0
D2RJisBP4i8xkeua8HqtEA,3.5,5,2.0,1.0,1.0,0.0,0.0,0.0,70119.0,214.0
18Cj3fXNsx29SPj1LxUABQ,4.0,5,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
j58e2H4bk3pabri34IkpBQ,3.0,25,2.0,1.0,1.0,1.0,1.0,0.0,70117.0,144.0
#NAME?,4.0,93,2.0,0.0,0.0,0.0,0.0,0.0,70118.0,165.0
RPEMUwN_CDRRToQ_7hxsvA,4.0,554,2.0,1.0,1.0,1.0,0.0,0.0,70113.0,58.0
xX5X62eyo8OkvmhoI84tjw,5.0,25,1.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
N1we1YLrBxPOoenxJwzdOA,4.5,65,2.0,1.0,1.0,0.0,1.0,0.0,70118.0,165.0
cIzp7QZOaUyRLl3ZcwsrHw,4.5,152,2.0,1.0,0.0,1.0,0.0,1.0,70119.0,214.0
lpHnM-LPShWWMylulsA-VQ,3.0,112,2.0,1.0,0.0,1.0,1.0,1.0,70123.0,27.0
HKdAOvtDv47zPjceCjbz4Q,4.0,640,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
1QwLNoPJuDaye0uqeE56xw,4.5,19,2.0,0.0,0.0,1.0,1.0,0.0,70117.0,144.0
WPjeA9CWv-q7utSdnXmdIw,3.0,140,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
oNlw6o-TdLrwhhfNS3XfgA,2.5,15,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0
vmtqCFoBX9TzAoiLUEj5oA,3.0,27,2.0,1.0,1.0,0.0,1.0,0.0,70125.0,57.0
CY23YgKIhIdFkoVLp7Vhhg,3.5,46,2.0,1.0,0.0,0.0,0.0,1.0,70123.0,27.0
4DEO0nDjhS6DifyFP7yJNA,4.5,46,2.0,1.0,1.0,0.0,1.0,0.0,70116.0,227.0
CR8n4CVq19UqPpJlapQ7jg,4.0,105,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0
i4RtFXoDy45vFD2A3vSeVQ,1.5,22,1.0,1.0,1.0,0.0,0.0,1.0,70113.0,58.0
LYd7px5BfCrGeNLHyaDW6w,4.5,20,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
4uVI_mem7ikrOdUvtwZdeA,3.0,15,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0
jXrhIVKcJ-upvglUmfC1pA,3.5,768,2.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0
OyF6c2he3Aej9itlH8oz-A,4.5,71,2.0,0.0,0.0,1.0,1.0,0.0,70117.0,144.0
rMP-lHLZt3UqkeFQ--OyTQ,3.0,5,1.0,1.0,1.0,0.0,0.0,0.0,70117.0,144.0
tz__wL5D6vb6g3f7Xda84w,5.0,7,2.0,1.0,1.0,0.0,0.0,0.0,70115.0,267.0
I-23nT_0H9lEW8qFHLQ1pA,4.5,194,2.0,1.0,1.0,1.0,1.0,1.0,70116.0,227.0
10hPLwziCqeDbL5sjWtbFQ,4.0,8,2.0,0.0,0.0,0.0,0.0,0.0,70128.0,24.0
UGefDZNmnBztS0eoXWtHyQ,4.5,1335,2.0,1.0,0.0,0.0,0.0,1.0,70117.0,144.0
nmcUYtAn8jNRXY9pYAZUtA,4.5,16,2.0,1.0,1.0,0.0,0.0,0.0,70113.0,58.0
3uZDQ582PUBqawE9uRBtfA,3.0,11,2.0,1.0,0.0,0.0,1.0,1.0,70124.0,69.0
rbddEDXRIVu7MyTyEEYp9g,4.0,87,3.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0
H5KRna9A6mDQEJ2ZN0zL6g,4.0,715,3.0,1.0,1.0,1.0,0.0,0.0,70115.0,267.0
IMRrO1LUSq54ukcyBpimhA,4.0,71,1.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0
ecI3FBTM0f99Fnml3kNKfg,3.5,792,3.0,0.0,0.0,1.0,0.0,0.0,70112.0,173.0
AperXbtpt4FH6fvJFOirUA,3.5,87,2.0,1.0,0.0,1.0,0.0,0.0,70112.0,173.0
